date,district,temperature,humidity,rainfall,wind_speed
2024-12-02,Rangpur,17.87,82.49,0.0,1.69
2024-12-03,Rangpur,19.08,78.75,0.0,1.3
2024-12-04,Rangpur,19.18,75.95,0.0,0.77
2024-12-05,Rangpur,18.84,78.29,0.0,0.78
2024-12-06,Rangpur,17.97,74.09,0.0,1.1
2024-12-07,Rangpur,17.39,73.68,0.0,1.17
2024-12-08,Rangpur,17.23,80.91,0.0,1.29
2024-12-09,Rangpur,17.31,84.44,0.01,1.32
2024-12-10,Rangpur,18.33,77.84,0.0,0.86
2024-12-11,Rangpur,16.77,79.91,0.01,1.15
2024-12-12,Rangpur,15.64,84.89,0.0,1.73
2024-12-13,Rangpur,16.1,81.69,0.0,1.35
2024-12-14,Rangpur,15.69,84.96,0.0,1.76
2024-12-15,Rangpur,16.32,81.65,0.0,1.92
2024-12-16,Rangpur,16.54,77.57,0.0,1.68
2024-12-17,Rangpur,16.57,76.54,0.0,1.66
2024-12-18,Rangpur,16.71,78.01,0.0,1.52
2024-12-19,Rangpur,17.01,82.89,0.0,1.9
2024-12-20,Rangpur,17.84,79.73,0.0,1.3
2024-12-21,Rangpur,18.13,79.43,0.0,1.35
2024-12-22,Rangpur,17.46,82.11,0.0,1.37
2024-12-23,Rangpur,16.83,79.3,0.0,1.86
2024-12-24,Rangpur,16.86,79.09,0.0,1.83
2024-12-25,Rangpur,17.33,77.24,0.0,1.4
2024-12-26,Rangpur,17.49,79.99,0.0,1.84
2024-12-27,Rangpur,17.33,81.36,0.0,2.23
2024-12-28,Rangpur,17.79,79.7,0.0,1.83
2024-12-29,Rangpur,18.75,76.06,0.0,1.14
2024-12-30,Rangpur,19.28,79.98,0.0,1.12
2024-12-31,Rangpur,17.36,77.75,0.0,1.29
2025-01-01,Rangpur,16.26,80.02,0.0,1.42
2025-01-02,Rangpur,16.02,81.08,0.0,1.68
2025-01-03,Rangpur,16.54,80.6,0.0,1.73
2025-01-04,Rangpur,17.67,76.9,0.0,1.61
2025-01-05,Rangpur,18.27,79.75,0.0,1.87
2025-01-06,Rangpur,19.83,73.65,0.0,0.91
2025-01-07,Rangpur,19.65,76.29,0.01,1.13
2025-01-08,Rangpur,16.19,71.68,0.0,2.06
2025-01-09,Rangpur,15.65,72.52,0.0,1.51
2025-01-10,Rangpur,15.59,77.6,0.0,1.63
2025-01-11,Rangpur,17.15,77.53,0.0,1.76
2025-01-12,Rangpur,17.96,72.53,0.0,1.38
2025-01-13,Rangpur,18.39,68.74,0.0,1.16
2025-01-14,Rangpur,17.75,72.59,0.0,1.37
2025-01-15,Rangpur,16.6,80.35,0.0,2.19
2025-01-16,Rangpur,17.89,75.86,0.0,1.81
2025-01-17,Rangpur,18.75,74.22,0.0,1.36
2025-01-18,Rangpur,18.51,66.93,0.0,1.15
2025-01-19,Rangpur,17.73,64.81,0.0,1.11
2025-01-20,Rangpur,17.64,63.98,0.0,0.81
2025-01-21,Rangpur,17.44,67.02,0.0,0.9
2025-01-22,Rangpur,17.98,69.48,0.0,0.9
2025-01-23,Rangpur,17.66,68.81,0.0,0.78
2025-01-24,Rangpur,17.81,62.08,0.01,1.1
2025-01-25,Rangpur,17.12,65.43,0.0,1.48
2025-01-26,Rangpur,16.78,69.27,0.0,1.73
2025-01-27,Rangpur,18.16,70.43,0.0,1.25
2025-01-28,Rangpur,18.68,63.57,0.0,0.87
2025-01-29,Rangpur,18.59,59.81,0.0,1.11
2025-01-30,Rangpur,19.18,65.25,0.95,1.23
2025-01-31,Rangpur,19.21,67.32,0.0,1.38
2025-02-01,Rangpur,18.57,63.44,0.0,1.54
2025-02-02,Rangpur,18.91,60.97,0.0,1.57
2025-02-03,Rangpur,18.78,66.04,0.0,1.28
2025-02-04,Rangpur,19.18,65.58,0.0,1.41
2025-02-05,Rangpur,20.31,59.85,0.0,1.26
2025-02-06,Rangpur,20.27,63.17,0.0,1.92
2025-02-07,Rangpur,18.42,44.76,0.0,1.6
2025-02-08,Rangpur,17.84,47.5,0.0,1.16
2025-02-09,Rangpur,18.62,53.87,0.0,0.95
2025-02-10,Rangpur,19.49,48.87,0.0,1.09
2025-02-11,Rangpur,19.38,53.74,0.0,1.69
2025-02-12,Rangpur,20.18,57.76,0.0,1.81
2025-02-13,Rangpur,20.18,54.64,0.0,1.85
2025-02-14,Rangpur,19.18,39.55,0.0,1.59
2025-02-15,Rangpur,18.06,48.7,0.0,1.85
2025-02-16,Rangpur,18.58,53.48,0.0,2.03
2025-02-17,Rangpur,20.14,56.88,0.0,2.07
2025-02-18,Rangpur,21.48,56.24,0.0,2.02
2025-02-19,Rangpur,21.91,53.63,0.0,1.6
2025-02-20,Rangpur,21.43,57.58,0.0,2.32
2025-02-21,Rangpur,22.08,60.62,0.0,1.75
2025-02-22,Rangpur,23.63,55.45,0.01,1.63
2025-02-23,Rangpur,21.12,69.35,13.26,1.78
2025-02-24,Rangpur,22.02,63.26,0.01,1.6
2025-02-25,Rangpur,22.34,51.41,0.0,1.52
2025-02-26,Rangpur,21.21,58.31,0.0,1.73
2025-02-27,Rangpur,22.59,54.56,0.0,1.33
2025-02-28,Rangpur,23.35,52.85,0.0,1.11
2025-03-01,Rangpur,24.12,55.43,3.54,1.9
2025-03-02,Rangpur,25.04,49.88,0.45,3.18
2025-03-03,Rangpur,23.9,44.79,0.0,2.61
2025-03-04,Rangpur,23.49,38.49,0.0,1.72
2025-03-05,Rangpur,23.72,39.76,0.0,2.31
2025-03-06,Rangpur,22.54,37.53,0.0,1.01
2025-03-07,Rangpur,21.72,46.93,0.0,1.45
2025-03-08,Rangpur,22.32,50.23,0.0,1.92
2025-03-09,Rangpur,22.58,52.5,0.01,1.93
2025-03-10,Rangpur,24.19,53.61,0.0,1.8
2025-03-11,Rangpur,25.57,51.72,0.0,1.47
2025-03-12,Rangpur,25.55,50.96,0.02,1.83
2025-03-13,Rangpur,25.13,57.07,0.49,2.47
2025-03-14,Rangpur,26.94,50.88,0.01,1.79
2025-03-15,Rangpur,28.09,42.0,0.0,1.5
2025-03-16,Rangpur,28.22,45.77,0.0,2.51
2025-03-17,Rangpur,29.01,40.23,0.0,3.96
2025-03-18,Rangpur,27.51,36.91,0.0,3.71
2025-03-19,Rangpur,26.5,35.85,0.0,1.76
2025-03-20,Rangpur,26.62,39.47,0.0,1.82
2025-03-21,Rangpur,24.22,54.93,0.69,2.38
2025-03-22,Rangpur,24.25,64.79,0.11,1.27
2025-03-23,Rangpur,24.54,60.15,0.13,1.42
2025-03-24,Rangpur,25.12,53.63,0.0,1.9
2025-03-25,Rangpur,27.09,41.93,0.0,0.94
2025-03-26,Rangpur,28.05,40.16,0.0,1.27
2025-03-27,Rangpur,28.49,40.17,0.0,1.57
2025-03-28,Rangpur,28.82,42.43,0.0,2.01
2025-03-29,Rangpur,29.71,37.03,0.0,2.28
2025-03-30,Rangpur,28.59,26.76,0.0,1.79
2025-03-31,Rangpur,28.4,28.57,0.0,1.8
2025-04-01,Rangpur,29.35,37.58,0.0,1.61
2025-04-02,Rangpur,29.93,39.31,0.0,1.46
2025-04-03,Rangpur,30.02,27.41,0.0,1.81
2025-04-04,Rangpur,29.71,23.8,0.0,1.65
2025-04-05,Rangpur,30.83,27.54,0.06,1.59
2025-04-06,Rangpur,29.97,44.49,1.91,2.35
2025-04-07,Rangpur,29.49,48.34,2.85,2.23
2025-04-08,Rangpur,30.48,47.71,0.05,1.08
2025-04-09,Rangpur,31.29,44.53,0.13,1.08
2025-04-10,Rangpur,30.67,46.03,0.85,1.18
2025-04-11,Rangpur,29.75,50.17,1.16,1.81
2025-04-12,Rangpur,30.48,47.52,0.04,1.59
2025-04-13,Rangpur,29.84,49.68,1.05,2.01
2025-04-14,Rangpur,30.98,44.96,0.37,1.71
2025-04-15,Rangpur,30.18,45.7,0.6,1.45
2025-04-16,Rangpur,30.82,46.14,1.64,1.38
2025-04-17,Rangpur,29.62,53.02,3.22,1.93
2025-04-18,Rangpur,28.24,60.99,5.21,1.74
2025-04-19,Rangpur,29.11,57.48,0.55,1.24
2025-04-20,Rangpur,31.06,51.81,0.96,1.58
2025-04-21,Rangpur,31.16,59.28,1.6,2.31
2025-04-22,Rangpur,32.1,59.36,1.84,1.7
2025-04-23,Rangpur,33.36,42.56,0.87,3.02
2025-04-24,Rangpur,-999.0,-999.0,-999.0,-999.0
2025-04-25,Rangpur,-999.0,-999.0,-999.0,-999.0
2025-04-26,Rangpur,-999.0,-999.0,-999.0,-999.0
2025-04-27,Rangpur,-999.0,-999.0,-999.0,-999.0
2024-04-27,Mymensingh,31.53,61.38,4.27,2.12
2024-04-28,Mymensingh,32.34,60.64,3.36,2.59
2024-04-29,Mymensingh,32.4,56.14,2.5,2.75
2024-04-30,Mymensingh,32.89,58.77,0.26,2.94
2024-05-01,Mymensingh,32.35,57.69,3.15,2.6
2024-05-02,Mymensingh,31.34,63.61,8.82,1.77
2024-05-03,Mymensingh,31.06,53.9,1.04,1.38
2024-05-04,Mymensingh,30.8,64.86,3.76,2.02
2024-05-05,Mymensingh,29.37,77.7,45.98,2.94
2024-05-06,Mymensingh,28.68,82.01,31.19,3.1
2024-05-07,Mymensingh,26.18,83.68,16.78,2.23
2024-05-08,Mymensingh,25.93,75.23,13.84,1.14
2024-05-09,Mymensingh,27.25,70.6,5.5,0.81
2024-05-10,Mymensingh,27.26,73.5,11.98,0.75
2024-05-11,Mymensingh,27.01,83.82,35.66,1.43
2024-05-12,Mymensingh,28.21,75.88,3.64,1.0
2024-05-13,Mymensingh,29.01,73.64,0.21,0.86
2024-05-14,Mymensingh,29.8,71.84,0.77,0.97
2024-05-15,Mymensingh,30.17,73.42,0.7,0.92
2024-05-16,Mymensingh,30.34,72.98,0.92,0.94
2024-05-17,Mymensingh,30.47,70.04,0.9,1.83
2024-05-18,Mymensingh,29.43,80.91,25.86,1.89
2024-05-19,Mymensingh,28.92,83.32,15.53,1.7
2024-05-20,Mymensingh,28.93,80.46,6.46,1.07
2024-05-21,Mymensingh,30.09,72.99,5.02,0.77
2024-05-22,Mymensingh,30.77,72.1,8.36,0.96
2024-05-23,Mymensingh,31.04,71.29,1.52,0.91
2024-05-24,Mymensingh,31.68,71.17,0.35,1.24
2024-05-25,Mymensingh,31.59,74.12,0.19,1.85
2024-05-26,Mymensingh,30.34,82.56,23.32,3.6
2024-05-27,Mymensingh,27.95,90.83,48.24,8.49
2024-05-28,Mymensingh,27.55,91.11,154.22,5.41
2024-05-29,Mymensingh,29.78,90.36,6.89,3.6
2024-05-30,Mymensingh,29.74,89.63,16.65,3.74
2024-05-31,Mymensingh,29.46,88.07,10.7,2.32
2024-06-01,Mymensingh,29.66,85.34,11.19,2.07
2024-06-02,Mymensingh,29.29,87.74,37.07,2.7
2024-06-03,Mymensingh,28.33,90.77,50.56,2.46
2024-06-04,Mymensingh,28.6,89.64,26.08,2.51
2024-06-05,Mymensingh,29.15,87.74,22.09,1.56
2024-06-06,Mymensingh,29.26,88.13,50.98,1.26
2024-06-07,Mymensingh,30.07,83.93,19.78,1.31
2024-06-08,Mymensingh,29.48,89.38,27.27,2.71
2024-06-09,Mymensingh,29.05,92.21,43.06,2.67
2024-06-10,Mymensingh,29.06,92.34,20.81,2.31
2024-06-11,Mymensingh,29.18,90.13,3.22,2.06
2024-06-12,Mymensingh,29.08,87.4,15.72,2.21
2024-06-13,Mymensingh,29.01,90.87,38.74,2.97
2024-06-14,Mymensingh,28.85,92.4,24.77,3.17
2024-06-15,Mymensingh,29.25,91.75,23.15,3.59
2024-06-16,Mymensingh,29.74,90.66,12.67,3.49
2024-06-17,Mymensingh,29.09,93.04,25.69,3.18
2024-06-18,Mymensingh,28.89,93.68,47.06,3.65
2024-06-19,Mymensingh,28.5,94.63,71.84,3.95
2024-06-20,Mymensingh,27.91,92.2,11.42,2.68
2024-06-21,Mymensingh,28.83,84.97,6.18,1.31
2024-06-22,Mymensingh,29.1,86.26,8.11,1.23
2024-06-23,Mymensingh,29.43,87.19,5.82,1.61
2024-06-24,Mymensingh,29.19,89.0,5.12,2.15
2024-06-25,Mymensingh,29.29,88.45,0.57,1.83
2024-06-26,Mymensingh,30.29,82.46,6.8,0.77
2024-06-27,Mymensingh,28.47,91.12,12.58,1.91
2024-06-28,Mymensingh,28.69,91.21,17.09,3.0
2024-06-29,Mymensingh,28.61,92.1,24.15,3.28
2024-06-30,Mymensingh,28.58,94.56,284.71,3.22
2024-07-01,Mymensingh,28.2,94.16,40.44,2.75
2024-07-02,Mymensingh,28.51,91.51,43.68,2.31
2024-07-03,Mymensingh,28.75,90.42,18.52,3.19
2024-07-04,Mymensingh,27.92,91.89,22.26,3.8
2024-07-05,Mymensingh,28.14,92.47,23.45,3.35
2024-07-06,Mymensingh,28.47,88.6,7.28,2.45
2024-07-07,Mymensingh,29.09,88.84,10.84,2.05
2024-07-08,Mymensingh,29.02,88.74,8.36,2.54
2024-07-09,Mymensingh,28.92,89.93,9.64,2.22
2024-07-10,Mymensingh,29.22,89.89,16.46,2.64
2024-07-11,Mymensingh,29.07,90.68,43.79,3.24
2024-07-12,Mymensingh,28.84,90.68,55.86,3.18
2024-07-13,Mymensingh,29.26,87.67,11.22,2.05
2024-07-14,Mymensingh,29.68,87.19,5.43,2.05
2024-07-15,Mymensingh,29.56,88.07,4.95,1.33
2024-07-16,Mymensingh,28.82,89.24,9.23,1.59
2024-07-17,Mymensingh,29.69,86.67,1.67,1.25
2024-07-18,Mymensingh,30.23,84.53,0.71,0.84
2024-07-19,Mymensingh,29.96,87.25,6.19,2.07
2024-07-20,Mymensingh,29.28,89.23,9.58,2.62
2024-07-21,Mymensingh,28.71,90.47,8.88,3.13
2024-07-22,Mymensingh,28.6,90.9,20.79,3.69
2024-07-23,Mymensingh,28.65,89.65,8.93,3.39
2024-07-24,Mymensingh,28.99,90.48,3.57,3.23
2024-07-25,Mymensingh,29.7,87.97,4.66,2.27
2024-07-26,Mymensingh,30.29,87.1,7.64,3.16
2024-07-27,Mymensingh,29.7,88.27,2.63,2.85
2024-07-28,Mymensingh,29.75,87.3,6.31,2.29
2024-07-29,Mymensingh,29.3,88.59,5.3,2.59
2024-07-30,Mymensingh,28.73,91.02,8.87,2.57
2024-07-31,Mymensingh,29.34,88.86,17.56,2.07
2024-08-01,Mymensingh,28.26,90.36,26.89,5.03
2024-08-02,Mymensingh,27.23,93.66,81.1,4.06
2024-08-03,Mymensingh,28.03,91.93,38.99,3.08
2024-08-04,Mymensingh,28.65,88.08,14.25,2.0
2024-08-05,Mymensingh,28.35,89.38,33.64,2.64
2024-08-06,Mymensingh,27.96,91.22,16.94,2.46
2024-08-07,Mymensingh,28.14,89.89,6.19,2.76
2024-08-08,Mymensingh,27.77,91.29,8.64,2.63
2024-08-09,Mymensingh,28.16,90.05,19.24,2.79
2024-08-10,Mymensingh,28.68,89.31,20.32,2.73
2024-08-11,Mymensingh,28.67,90.69,13.16,2.23
2024-08-12,Mymensingh,28.32,91.49,14.55,1.61
2024-08-13,Mymensingh,29.02,89.13,18.69,1.4
2024-08-14,Mymensingh,28.6,87.53,7.17,1.12
2024-08-15,Mymensingh,28.76,88.65,7.36,1.47
2024-08-16,Mymensingh,28.22,88.91,36.21,1.25
2024-08-17,Mymensingh,27.39,91.86,15.35,2.49
2024-08-18,Mymensingh,27.05,92.32,13.36,3.01
2024-08-19,Mymensingh,26.96,94.21,31.33,3.57
2024-08-20,Mymensingh,27.86,93.97,88.7,3.78
2024-08-21,Mymensingh,27.82,94.96,83.71,2.9
2024-08-22,Mymensingh,27.14,95.23,44.54,3.23
2024-08-23,Mymensingh,27.24,93.67,8.1,2.33
2024-08-24,Mymensingh,27.81,90.76,8.22,2.02
2024-08-25,Mymensingh,26.95,92.85,11.79,2.5
2024-08-26,Mymensingh,26.54,92.12,4.43,3.25
2024-08-27,Mymensingh,28.02,89.54,1.5,2.17
2024-08-28,Mymensingh,28.74,84.65,1.01,0.88
2024-08-29,Mymensingh,28.98,83.57,0.62,0.54
2024-08-30,Mymensingh,28.74,87.21,3.56,1.04
2024-08-31,Mymensingh,28.08,90.5,6.78,1.68
2024-09-01,Mymensingh,27.76,89.63,8.3,1.39
2024-09-02,Mymensingh,29.03,84.14,3.54,0.75
2024-09-03,Mymensingh,28.15,91.04,30.53,1.02
2024-09-04,Mymensingh,28.18,90.08,4.67,1.33
2024-09-05,Mymensingh,28.34,90.51,10.32,0.93
2024-09-06,Mymensingh,29.79,82.64,2.74,0.57
2024-09-07,Mymensingh,29.85,83.44,7.65,1.07
2024-09-08,Mymensingh,29.84,85.03,5.28,1.0
2024-09-09,Mymensingh,29.02,88.17,6.08,1.6
2024-09-10,Mymensingh,28.89,91.1,1.91,1.88
2024-09-11,Mymensingh,29.21,87.05,3.24,1.34
2024-09-12,Mymensingh,30.69,80.45,1.95,1.31
2024-09-13,Mymensingh,29.6,86.34,5.46,2.4
2024-09-14,Mymensingh,26.98,91.79,8.5,4.69
2024-09-15,Mymensingh,26.24,91.57,30.87,4.57
2024-09-16,Mymensingh,27.72,87.21,8.78,2.58
2024-09-17,Mymensingh,29.1,83.28,4.43,0.61
2024-09-18,Mymensingh,29.62,83.24,0.1,0.85
2024-09-19,Mymensingh,29.74,86.85,0.14,1.39
2024-09-20,Mymensingh,30.77,83.16,0.46,1.12
2024-09-21,Mymensingh,29.78,87.37,6.82,1.38
2024-09-22,Mymensingh,30.32,81.75,2.1,1.01
2024-09-23,Mymensingh,30.21,83.67,4.04,1.27
2024-09-24,Mymensingh,27.8,92.56,15.92,1.4
2024-09-25,Mymensingh,26.36,95.4,81.08,2.66
2024-09-26,Mymensingh,26.09,93.62,36.27,2.07
2024-09-27,Mymensingh,26.98,85.48,12.87,1.4
2024-09-28,Mymensingh,27.71,89.75,5.99,1.48
2024-09-29,Mymensingh,28.33,91.48,18.12,2.0
2024-09-30,Mymensingh,28.49,90.38,5.37,1.48
2024-10-01,Mymensingh,28.61,90.08,11.37,1.26
2024-10-02,Mymensingh,28.5,87.64,14.85,0.63
2024-10-03,Mymensingh,27.27,93.31,42.52,1.82
2024-10-04,Mymensingh,27.26,92.41,58.53,2.83
2024-10-05,Mymensingh,27.1,92.94,55.52,2.03
2024-10-06,Mymensingh,26.74,91.69,9.05,1.49
2024-10-07,Mymensingh,27.37,85.63,7.71,0.75
2024-10-08,Mymensingh,27.68,86.8,13.63,0.89
2024-10-09,Mymensingh,26.93,90.2,5.25,1.07
2024-10-10,Mymensingh,26.77,91.79,3.39,1.34
2024-10-11,Mymensingh,27.4,91.45,11.95,1.91
2024-10-12,Mymensingh,27.56,88.17,25.26,1.2
2024-10-13,Mymensingh,27.25,83.49,1.76,0.56
2024-10-14,Mymensingh,26.29,82.39,0.0,0.91
2024-10-15,Mymensingh,25.94,83.71,0.68,0.91
2024-10-16,Mymensingh,26.61,80.41,0.74,0.68
2024-10-17,Mymensingh,26.28,84.94,7.37,0.97
2024-10-18,Mymensingh,26.71,87.62,4.01,0.62
2024-10-19,Mymensingh,26.98,82.32,5.77,0.58
2024-10-20,Mymensingh,25.6,82.43,0.42,0.89
2024-10-21,Mymensingh,25.85,82.29,0.0,0.99
2024-10-22,Mymensingh,26.9,84.07,8.24,1.06
2024-10-23,Mymensingh,25.98,91.68,104.44,2.0
2024-10-24,Mymensingh,24.9,93.09,8.75,2.73
2024-10-25,Mymensingh,25.46,90.19,2.22,2.2
2024-10-26,Mymensingh,26.37,87.71,3.24,1.48
2024-10-27,Mymensingh,26.6,80.74,0.01,0.65
2024-10-28,Mymensingh,25.9,85.81,0.0,1.06
2024-10-29,Mymensingh,26.79,81.35,0.13,0.63
2024-10-30,Mymensingh,26.97,83.52,2.57,0.89
2024-10-31,Mymensingh,27.31,84.79,2.76,0.8
2024-11-01,Mymensingh,25.34,88.99,4.25,1.32
2024-11-02,Mymensingh,24.38,80.25,0.03,0.98
2024-11-03,Mymensingh,24.61,77.76,0.0,0.82
2024-11-04,Mymensingh,24.73,81.2,0.05,0.87
2024-11-05,Mymensingh,25.29,80.94,2.5,0.94
2024-11-06,Mymensingh,23.55,90.59,4.1,0.99
2024-11-07,Mymensingh,23.92,82.65,0.83,1.17
2024-11-08,Mymensingh,23.64,81.62,0.0,1.25
2024-11-09,Mymensingh,23.71,82.56,0.0,1.15
2024-11-10,Mymensingh,23.67,80.21,0.0,1.01
2024-11-11,Mymensingh,23.12,81.13,0.0,0.95
2024-11-12,Mymensingh,22.87,80.49,0.0,1.08
2024-11-13,Mymensingh,22.19,78.81,0.0,1.1
2024-11-14,Mymensingh,22.09,83.28,0.0,1.25
2024-11-15,Mymensingh,21.99,82.8,0.0,1.1
2024-11-16,Mymensingh,21.94,80.1,0.0,0.99
2024-11-17,Mymensingh,21.29,75.66,0.0,0.86
2024-11-18,Mymensingh,21.27,77.42,0.0,0.91
2024-11-19,Mymensingh,21.56,73.42,0.0,0.75
2024-11-20,Mymensingh,21.05,72.8,0.0,0.93
2024-11-21,Mymensingh,21.3,71.82,0.0,0.84
2024-11-22,Mymensingh,20.69,68.55,0.0,0.71
2024-11-23,Mymensingh,21.13,75.22,0.0,0.83
2024-11-24,Mymensingh,19.92,83.9,0.0,1.14
2024-11-25,Mymensingh,20.13,81.35,0.0,1.0
2024-11-26,Mymensingh,20.24,78.25,0.0,0.84
2024-11-27,Mymensingh,19.85,80.06,0.0,1.21
2024-11-28,Mymensingh,19.99,80.07,0.0,1.09
2024-11-29,Mymensingh,20.83,80.42,0.0,1.05
2024-11-30,Mymensingh,20.88,75.43,0.03,1.0
2024-12-01,Mymensingh,20.22,74.45,0.22,0.66
2024-12-02,Mymensingh,19.27,80.45,0.06,1.09
2024-12-03,Mymensingh,18.96,81.2,0.0,1.24
2024-12-04,Mymensingh,18.29,82.6,0.0,1.42
2024-12-05,Mymensingh,18.83,78.48,0.0,0.97
2024-12-06,Mymensingh,17.53,79.44,0.0,1.18
2024-12-07,Mymensingh,17.18,74.39,0.0,1.12
2024-12-08,Mymensingh,17.28,73.63,0.0,0.92
2024-12-09,Mymensingh,16.94,78.51,0.0,0.89
2024-12-10,Mymensingh,17.78,81.91,0.0,1.13
2024-12-11,Mymensingh,16.05,82.92,0.0,1.6
2024-12-12,Mymensingh,15.59,85.3,0.0,1.14
2024-12-13,Mymensingh,16.5,81.31,0.0,0.83
2024-12-14,Mymensingh,16.91,75.52,0.0,1.03
2024-12-15,Mymensingh,15.93,74.6,0.0,1.39
2024-12-16,Mymensingh,17.16,70.32,0.0,1.07
2024-12-17,Mymensingh,17.79,79.31,0.0,1.24
2024-12-18,Mymensingh,18.11,76.7,0.01,0.92
2024-12-19,Mymensingh,18.33,75.8,0.0,0.85
2024-12-20,Mymensingh,17.96,76.35,0.0,1.0
2024-12-21,Mymensingh,17.21,83.0,0.0,1.31
2024-12-22,Mymensingh,16.8,78.85,0.02,1.32
2024-12-23,Mymensingh,17.17,72.41,0.0,1.06
2024-12-24,Mymensingh,17.68,68.54,0.0,1.12
2024-12-25,Mymensingh,18.14,66.89,0.0,0.76
2024-12-26,Mymensingh,18.4,72.57,0.0,1.09
2024-12-27,Mymensingh,18.43,71.29,0.0,0.87
2024-12-28,Mymensingh,18.66,70.9,0.0,1.25
2024-12-29,Mymensingh,18.61,75.11,0.0,1.1
2024-12-30,Mymensingh,19.03,76.22,0.0,1.04
2024-12-31,Mymensingh,17.67,79.17,0.0,1.42
2025-01-01,Mymensingh,16.93,83.43,0.0,1.46
2025-01-02,Mymensingh,16.91,82.4,0.0,1.18
2025-01-03,Mymensingh,17.29,80.35,0.0,1.22
2025-01-04,Mymensingh,18.36,79.51,0.0,1.12
2025-01-05,Mymensingh,19.37,77.7,0.0,1.17
2025-01-06,Mymensingh,20.89,68.94,0.0,0.69
2025-01-07,Mymensingh,20.51,73.96,0.0,1.11
2025-01-08,Mymensingh,17.35,77.4,0.01,1.86
2025-01-09,Mymensingh,15.64,70.5,0.0,1.07
2025-01-10,Mymensingh,16.15,70.92,0.0,0.93
2025-01-11,Mymensingh,17.78,66.98,0.0,1.17
2025-01-12,Mymensingh,18.94,62.79,0.0,1.09
2025-01-13,Mymensingh,18.46,68.26,0.0,1.11
2025-01-14,Mymensingh,17.89,69.25,0.0,1.51
2025-01-15,Mymensingh,17.42,72.43,0.0,1.17
2025-01-16,Mymensingh,18.97,66.77,0.0,0.93
2025-01-17,Mymensingh,19.1,69.57,0.0,0.96
2025-01-18,Mymensingh,18.4,71.51,0.0,1.5
2025-01-19,Mymensingh,17.4,69.22,0.0,1.67
2025-01-20,Mymensingh,16.93,73.13,0.0,1.28
2025-01-21,Mymensingh,17.33,70.0,0.0,1.07
2025-01-22,Mymensingh,18.09,69.93,0.0,0.93
2025-01-23,Mymensingh,17.67,72.38,0.0,1.08
2025-01-24,Mymensingh,17.71,66.0,0.0,1.06
2025-01-25,Mymensingh,17.65,67.35,0.0,1.26
2025-01-26,Mymensingh,16.89,67.95,0.0,1.29
2025-01-27,Mymensingh,17.91,71.87,0.0,0.96
2025-01-28,Mymensingh,18.2,69.95,0.0,1.03
2025-01-29,Mymensingh,18.36,61.19,0.0,1.18
2025-01-30,Mymensingh,19.06,69.44,5.01,1.54
2025-01-31,Mymensingh,20.69,78.1,0.06,1.93
2025-02-01,Mymensingh,20.05,62.12,0.01,1.29
2025-02-02,Mymensingh,18.89,67.74,0.0,1.52
2025-02-03,Mymensingh,19.42,64.32,0.0,1.33
2025-02-04,Mymensingh,19.33,63.27,0.0,1.31
2025-02-05,Mymensingh,20.4,60.77,0.0,1.18
2025-02-06,Mymensingh,20.96,66.77,0.0,1.61
2025-02-07,Mymensingh,19.95,52.05,0.0,1.15
2025-02-08,Mymensingh,18.11,45.98,0.0,1.19
2025-02-09,Mymensingh,17.93,52.32,0.0,1.15
2025-02-10,Mymensingh,19.57,49.17,0.0,1.15
2025-02-11,Mymensingh,19.91,63.07,0.0,1.57
2025-02-12,Mymensingh,21.59,65.96,0.01,1.91
2025-02-13,Mymensingh,22.46,66.76,0.19,1.89
2025-02-14,Mymensingh,20.79,43.55,0.07,1.34
2025-02-15,Mymensingh,19.1,43.38,0.0,1.36
2025-02-16,Mymensingh,19.95,44.94,0.0,1.44
2025-02-17,Mymensingh,21.51,54.7,0.0,1.26
2025-02-18,Mymensingh,23.32,57.79,0.0,1.34
2025-02-19,Mymensingh,23.0,53.67,0.0,1.32
2025-02-20,Mymensingh,23.11,52.09,0.0,1.29
2025-02-21,Mymensingh,23.34,55.06,0.0,1.14
2025-02-22,Mymensingh,24.6,52.15,0.01,1.34
2025-02-23,Mymensingh,23.08,62.19,5.64,0.91
2025-02-24,Mymensingh,22.97,58.56,0.0,1.55
2025-02-25,Mymensingh,22.51,49.71,0.0,1.5
2025-02-26,Mymensingh,21.71,53.82,0.0,1.58
2025-02-27,Mymensingh,22.71,54.53,0.0,1.68
2025-02-28,Mymensingh,23.71,50.83,0.0,1.12
2025-03-01,Mymensingh,24.69,49.88,0.0,1.67
2025-03-02,Mymensingh,26.01,56.21,0.0,2.15
2025-03-03,Mymensingh,25.73,51.35,0.0,1.97
2025-03-04,Mymensingh,24.65,37.46,0.0,1.66
2025-03-05,Mymensingh,23.52,44.59,0.0,2.25
2025-03-06,Mymensingh,23.26,35.56,0.0,1.11
2025-03-07,Mymensingh,21.93,40.71,0.0,1.89
2025-03-08,Mymensingh,23.0,43.55,0.01,1.66
2025-03-09,Mymensingh,23.43,49.95,0.24,1.34
2025-03-10,Mymensingh,24.72,47.09,0.5,1.38
2025-03-11,Mymensingh,26.55,45.65,0.0,1.28
2025-03-12,Mymensingh,26.79,44.24,0.03,1.29
2025-03-13,Mymensingh,27.0,54.55,0.56,1.72
2025-03-14,Mymensingh,28.0,57.5,2.68,1.73
2025-03-15,Mymensingh,28.58,61.65,1.34,1.6
